"CustomerID","Recency","Frequency","Monetary","Cluster"
14393,0,1,67.95,"2"
14395,369.846527777778,9,3479.91,"4"
14396,306.034722222222,2,487.99,"4"
14397,210.872916666667,19,2612.96,"1"
14400,0,1,574.7,"2"
14401,355.182638888889,13,4051.48,"4"
14403,116.940277777778,4,1475.81,"2"
14404,335.854166666667,6,1449.32,"4"
14406,0,1,156.75,"2"
14407,169.085416666667,6,2157.73,"4"
14408,253.875,7,2599.03,"4"
14409,297.135416666667,6,2059.45,"4"
14410,213.230555555556,9,1100.27,"4"
14411,0,1,1063,"2"
14412,30.08125,2,770.03,"2"
14413,0,1,121.05,"2"
14414,267.040277777778,7,1496.98,"4"
14415,359.046527777778,13,5855.57,"4"
14416,20.0083333333333,2,490.22,"2"
14418,104.764583333333,3,1937.25,"2"
14419,354.018055555556,6,1051.79,"4"
14420,0,1,387.52,"2"
14421,154.107638888889,2,813.11,"4"
14422,266.75,6,4263.64,"4"
14423,0,1,265.2,"2"
14424,0,1,322.08,"2"
14426,289.106944444444,10,4481.67,"4"
14427,13.2173611111111,2,363.34,"2"
14428,317.859722222222,5,1224.06,"4"
14431,0,1,470.36,"2"
14432,79.7465277777778,6,2248.5,"2"
14434,50.7256944444444,6,1372.8,"2"
14436,0,1,89.06,"2"
14437,0,1,63,"2"
14438,0,1,131.9,"2"
14439,0,1,2661.24,"2"
14440,357.120138888889,5,2357.68,"4"
14441,254.879166666667,4,1712.89,"4"
14442,112.085416666667,2,1589.82,"2"
14443,314.963194444444,4,1420.2,"4"
14446,245.975,4,1010.35,"4"
14447,261.902083333333,5,1163.23,"4"
14448,354.85,2,375.35,"4"
14449,353.914583333333,4,885.8,"4"
14450,139.953472222222,3,483.25,"2"
14451,134.04375,2,643.9,"2"
14452,83.0236111111111,2,259.05,"2"
14453,0,1,119.93,"2"
14456,137.036805555556,9,3017.28,"4"
14457,0,1,113.64,"2"
14459,0,1,1837.92,"2"
14460,200.1,3,434.34,"4"
14461,113.205555555556,3,2103.06,"2"
14462,273.131944444444,11,1980.57,"4"
14463,107.026388888889,3,529.62,"2"
14465,56.0173611111111,3,1038.44,"2"
14466,343.021527777778,7,2272.4,"4"
14467,295.009027777778,4,596.26,"4"
14470,275.940972222222,2,461.19,"4"
14472,251.873611111111,8,1852.67,"4"
14473,208.051388888889,2,234.34,"4"
14474,0,1,547.66,"2"
14475,233.023611111111,3,925.85,"4"
14476,0,1,193,"2"
14477,277.810416666667,4,1309.6,"4"
14479,111.838888888889,2,316.25,"2"
14480,0,1,279.05,"2"
14481,122.864583333333,2,636.51,"2"
14482,220.85625,6,2022.81,"4"
14483,0,1,137.1,"2"
14484,0,1,321.92,"2"
14485,0,1,162.8,"2"
14487,341.954861111111,6,1165.48,"4"
14488,0,1,1064.28,"2"
14489,0,1,463.38,"2"
14491,197.133333333333,2,340.93,"4"
14493,147.96875,5,2383.24,"4"
14494,0,1,139.56,"2"
14495,70.9270833333333,2,123.8,"2"
14496,61.7263888888889,2,538.81,"2"
14497,0,1,475.37,"2"
14498,319.027777777778,5,1957.32,"4"
14499,252.045833333333,3,808.44,"4"
14500,101.275694444444,3,356.85,"2"
14501,136.054861111111,2,251.21,"2"
14502,293.831944444444,11,2429.83,"4"
14503,175.145833333333,6,3543.26,"4"
14504,231.056944444444,4,673.26,"4"
14505,344.979861111111,8,5859.43,"4"
14506,351.942361111111,5,1960.65,"4"
14507,252.790277777778,6,1367.88,"4"
14508,67.3465277777778,2,268.05,"2"
14511,122.202777777778,5,1314.81,"2"
14512,44.7319444444444,2,275.28,"2"
14513,188.075694444444,3,455.59,"4"
14514,270.029861111111,3,990.2,"4"
14515,200.975,6,2076.89,"4"
14517,108.109722222222,2,330.45,"2"
14518,0,1,174.37,"2"
14520,289.021527777778,2,270.6,"4"
14522,173.890972222222,4,974.54,"4"
14523,0,1,241.09,"2"
14524,329.061111111111,9,1843.83,"4"
14525,341.747916666667,9,4215.9,"4"
14527,366.959722222222,55,8507.13,"1"
14528,0,1,364.22,"2"
14529,50.0534722222222,3,578.61,"2"
14530,270.99375,6,2862.11,"4"
14532,115.970138888889,4,932.85,"2"
14533,328.040277777778,7,1949.72,"4"
14534,315.990277777778,18,4397.3,"1"
14535,188.117361111111,3,2854.84,"4"
14536,0,1,170.95,"2"
14537,0,1,355.56,"2"
14538,191.815277777778,2,388.25,"4"
14539,28.9076388888889,2,537.48,"2"
14540,299.800694444444,3,952.66,"4"
14541,260.827777777778,8,1453.35,"4"
14542,0,1,103.25,"2"
14543,336.0375,16,3599.73,"4"
14544,337.094444444444,2,2004.3,"4"
14546,243.015972222222,5,2573.93,"4"
14547,50.8548611111111,8,3974.75,"2"
14548,167.153472222222,2,652.8,"4"
14549,0,1,289.24,"2"
14550,33.9986111111111,2,757.37,"2"
14551,185.802083333333,2,186.23,"4"
14552,0,1,164.22,"2"
14553,319.902777777778,5,859.27,"4"
14554,42.1527777777778,4,2279.49,"2"
14555,244.961805555556,2,312.54,"4"
14557,0,1,788.38,"2"
14560,350.25,22,2237.77,"1"
14561,108.967361111111,3,1080.76,"2"
14562,300.847222222222,18,5006.77,"1"
14565,265.820833333333,4,3099.12,"4"
14566,0,1,1432,"2"
14567,73.85625,2,1530.36,"2"
14569,0,1,227.39,"2"
14570,0.0131944444444444,2,218.06,"2"
14572,320.886805555556,7,2804.54,"4"
14573,192.636111111111,9,1639.82,"4"
14576,0,1,35.4,"2"
14577,350.05625,4,859.71,"4"
14578,0,1,168.63,"2"
14581,0,1,138.6,"2"
14582,0,1,114.11,"2"
14583,200.044444444444,5,986.96,"4"
14584,29.0430555555556,4,1033.06,"2"
14585,0,1,157.05,"2"
14586,0,1,237.36,"2"
14587,312.929166666667,9,1580.29,"4"
14589,0,1,39.75,"2"
14591,197.991666666667,4,1320.21,"4"
14592,28.9354166666667,3,557.94,"2"
14593,177.065277777778,3,617.15,"4"
14594,365.981944444444,2,363.33,"4"
14595,293.941666666667,6,1740.6,"4"
14597,180.027777777778,2,866.24,"4"
14598,0,1,221.97,"2"
14600,0,1,393.33,"2"
14601,0,1,213.96,"2"
14603,0,1,660,"2"
14606,372.104861111111,93,12076.15,"1"
14607,245.800694444444,14,16209.5,"1"
14608,358.085416666667,4,1785.15,"4"
14609,224.030555555556,4,601.56,"4"
14616,74.8833333333333,3,406.08,"2"
14618,328.073611111111,3,553.44,"4"
14619,0,1,394.44,"2"
14620,78.1444444444444,2,412.78,"2"
14621,357.140277777778,5,1788.36,"4"
14622,0,1,320.58,"2"
14623,203.001388888889,5,886.7,"4"
14624,1.96180555555556,2,225.85,"2"
14625,164.997222222222,2,899.63,"4"
14626,209.888194444444,4,2791.27,"4"
14628,151.010416666667,2,671.96,"2"
14629,43.0291666666667,2,955.26,"2"
14631,248.073611111111,3,1006.98,"4"
14632,0,1,114.56,"2"
14633,0,1,344.9,"2"
14636,232.263888888889,2,609.85,"4"
14638,0,1,443.6,"2"
14639,309.052777777778,6,2984.49,"4"
14640,203.025,6,2107.38,"4"
14641,0,1,110.46,"2"
14642,0,1,96.12,"2"
14643,187.866666666667,2,693.81,"4"
14644,230.761111111111,2,830.76,"4"
14645,118.974305555556,2,597.09,"2"
14646,353.085416666667,73,280206.02,"3"
14647,0,1,236.04,"2"
14649,207.911805555556,4,1402.59,"4"
14651,143.974305555556,2,653.75,"2"
14652,0,1,114.18,"2"
14653,337.003472222222,7,1926.65,"4"
14655,214.061805555556,4,1932.23,"4"
14656,114.022222222222,2,291.05,"2"
14657,308.894444444444,4,848.22,"4"
14658,111.995138888889,2,247.15,"2"
14659,306.981944444444,9,2529.93,"4"
14660,14.0375,2,285.74,"2"
14661,0,1,107.95,"2"
14662,287.772222222222,4,741.37,"4"
14664,13.8354166666667,2,636.24,"2"
14665,250.004166666667,5,1835.7,"4"
14666,0,1,195.25,"2"
14667,357.928472222222,25,9175.04,"1"
14669,90.9673611111111,3,1259.24,"2"
14670,0.0104166666666667,2,392.86,"2"
14672,101.771527777778,2,765.55,"2"
14673,364.070833333333,5,1736.4,"4"
14675,0,1,596.36,"2"
14676,251.960416666667,6,2548.24,"4"
14680,346.204166666667,16,28754.11,"1"
14681,140.213194444444,3,498.95,"2"
14682,13.9729166666667,2,52,"2"
14684,336.950694444444,5,1201.51,"4"
14687,0,1,628.38,"2"
14688,366.117361111111,21,5579.1,"1"
14689,0,1,112.8,"2"
14690,107.153472222222,2,355.05,"2"
14691,182.107638888889,5,2114.33,"4"
14692,185.05625,4,591.55,"4"
14693,0,1,172.9,"2"
14696,368.920833333333,7,2078.95,"4"
14697,0.00694444444444444,2,188.61,"2"
14698,49.9805555555556,5,1217.27,"2"
14699,0,1,109.13,"2"
14700,206.058333333333,3,2195.1,"4"
14701,305.998611111111,9,2526.09,"4"
14702,364.004166666667,17,3251.79,"1"
14703,0,1,318.17,"2"
14704,168.952777777778,9,1493.96,"4"
14705,0,1,179,"2"
14708,365.831944444444,3,1126.37,"4"
14709,343.081944444444,13,4921.04,"4"
14710,45.0444444444444,4,599.48,"2"
14711,252.059722222222,11,2839.62,"4"
14712,82.9763888888889,3,917.07,"2"
14713,355.894444444444,11,2662.2,"4"
14714,0,1,160.19,"2"
14715,306.946527777778,4,867.38,"4"
14716,105.199305555556,2,307.51,"2"
14719,247.934722222222,5,1581.84,"4"
14720,120.997222222222,3,663.81,"2"
14722,0,1,180.42,"2"
14723,361.045138888889,6,1122.36,"4"
14725,0,1,655.58,"2"
14727,0,1,268.58,"2"
14729,0,1,313.49,"2"
14730,275.076388888889,8,1897.57,"4"
14731,165.116666666667,3,380.02,"4"
14732,330.995833333333,8,2702.49,"4"
14733,351.172916666667,12,9585.91,"4"
14735,354.836111111111,32,6065.69,"1"
14737,349.852083333333,3,1164.55,"4"
14738,273.781944444444,7,1314.45,"4"
14739,363.080555555556,7,3902.28,"4"
14740,86.4041666666667,3,1448.21,"2"
14741,361.003472222222,6,1400.34,"4"
14744,350.104166666667,7,1099.98,"4"
14745,172.777777777778,5,1220.26,"4"
14747,0,1,328.2,"2"
14748,339.343055555556,5,1415.75,"4"
14752,0,1,389.64,"2"
14753,0,1,563.15,"2"
14754,250.986111111111,2,638.05,"4"
14755,324.890277777778,11,5010.28,"4"
14756,0,1,738.96,"2"
14757,0,1,420.5,"2"
14758,114.840972222222,4,1484.06,"2"
14759,228.047222222222,3,1625.97,"4"
14760,0,1,89.2,"2"
14761,276.004861111111,2,255.9,"4"
14762,0,1,300.52,"2"
14764,0,1,278.3,"2"
14765,147.002777777778,3,254.11,"2"
14766,358.022222222222,6,2473.37,"4"
14768,109.978472222222,2,192.6,"2"
14769,354.947222222222,8,10416.98,"4"
14770,90.9729166666667,2,876.42,"2"
14772,0,1,139.26,"2"
14775,313.950694444444,3,1011.9,"4"
14776,261.095138888889,11,2538.3,"4"
14778,181.152777777778,2,730.86,"4"
14779,43.0263888888889,3,386.15,"2"
14780,24.8965277777778,2,447.68,"2"
14782,0,1,200.1,"2"
14784,297.170138888889,2,289.99,"4"
14785,4.98680555555556,2,77.4,"2"
14788,19.0513888888889,2,679.44,"2"
14789,0,1,197.64,"2"
14790,236.902083333333,4,745.06,"4"
14792,0,1,6.2,"2"
14793,0,1,228.99,"2"
14794,331.75,7,1319.91,"4"
14795,0,1,131.45,"2"
14796,365.202083333333,17,7975.49,"1"
14798,257.813888888889,3,173.74,"4"
14799,0,1,157.7,"2"
14800,322.066666666667,12,4331.79,"4"
14801,0,1,189.34,"2"
14803,130.025694444444,3,845.55,"2"
14804,0,1,353.27,"2"
14805,298.234027777778,4,546.4,"4"
14806,0,1,193.39,"2"
14808,132.977777777778,8,2718.6,"4"
14810,328.965972222222,11,2085.33,"4"
14813,0.00208333333333333,2,152.88,"2"
14815,31,2,778.5,"2"
14816,0,1,271.85,"2"
14817,76.9888888888889,2,1110.34,"2"
14818,179.939583333333,3,657.8,"4"
14819,127.99375,2,272.07,"2"
14820,152.03125,4,507.29,"4"
14821,0,1,48.8,"2"
14823,14.0166666666667,3,321.43,"2"
14824,81.0055555555556,4,1127.71,"2"
14825,364.963888888889,12,2221.01,"4"
14828,140.018055555556,3,2139.76,"2"
14829,343.002777777778,4,697.55,"4"
14830,0,1,188.88,"2"
14834,222.8125,6,1720.3,"4"
14836,20.1381944444444,3,102.45,"2"
14837,111.922916666667,4,1649.5,"2"
14840,0,1,62.85,"2"
14841,305.190972222222,6,3295.76,"4"
14842,264.878472222222,4,2824.69,"4"
14844,177.896527777778,4,3189.81,"4"
14847,0,1,309.4,"2"
14849,351.941666666667,25,7930.54,"1"
14850,0,1,325.75,"2"
14851,232.972916666667,2,511.35,"4"
14852,193.998611111111,6,2836.69,"4"
14853,187.06875,2,475.8,"4"
14854,196.193055555556,7,2740.03,"4"
14855,15.0805555555556,2,645.65,"2"
14856,20.2208333333333,3,1290.53,"2"
14857,88.7638888888889,2,1173.12,"2"
14859,191.858333333333,4,1353.74,"4"
14860,0,1,170.32,"2"
14861,0,1,125.79,"2"
14862,122.945138888889,2,841.2,"2"
14863,0,1,266.76,"2"
14865,364.918055555556,2,52.2,"4"
14866,355.865972222222,12,14389.9,"1"
14867,150.795138888889,3,710.28,"4"
14868,230.050694444444,8,2953.59,"4"
14869,94.8520833333333,2,721.45,"2"
14870,0,1,327.25,"2"
14871,357.058333333333,4,501.28,"4"
14873,0,1,519.68,"2"
14875,155.01875,2,1465.32,"4"
14878,345.961111111111,9,1476.09,"4"
14880,211.052083333333,3,690.59,"4"
14881,0,1,255.4,"2"
14882,7.10555555555556,2,589.7,"2"
14883,193.023611111111,6,761.59,"4"
14885,0,1,765.32,"2"
14886,0,1,364.8,"2"
14887,0,1,1862,"2"
14888,0,1,369.2,"2"
14889,0,1,135.9,"2"
14890,0,1,125.65,"2"
14891,39.2986111111111,2,554.38,"2"
14893,2.07083333333333,2,1237.85,"2"
14894,0,1,655.75,"2"
14895,282.84375,20,11138.71,"1"
14896,160.913888888889,2,468.77,"4"
14897,289.079861111111,4,1366.38,"4"
14898,347.978472222222,6,1269.31,"4"
14901,361.242361111111,9,1421.29,"4"
14902,0,1,332.66,"2"
14903,257.178472222222,5,2795.33,"4"
14904,23.1541666666667,2,1025.44,"2"
14905,76.0784722222222,2,616.15,"2"
14907,364.166666666667,7,3501.1,"4"
14908,0,1,277.8,"2"
14910,51.9583333333333,4,434.35,"2"
14911,372.075694444444,201,143711.17,"3"
14912,229.926388888889,2,867.85,"4"
14913,323.745833333333,4,1227.43,"4"
14915,186.163194444444,2,307.48,"4"
14916,253.743055555556,4,1268.98,"4"
14918,38.9583333333333,2,1610.15,"2"
14920,0.000694444444444444,2,977.77,"2"
14921,171.018055555556,2,1316.07,"4"
14923,0,1,749.1,"2"
14924,0,1,310.05,"2"
14929,0,1,223.88,"2"
14930,165.825694444444,3,2362.96,"4"
14931,236.032638888889,5,1257.68,"4"
14932,0,1,363.53,"2"
14934,200.931944444444,2,1890.94,"4"
14935,0,1,1784.71,"2"
14936,241.942361111111,8,8137.02,"4"
14937,73.9256944444444,3,1621.88,"2"
14944,266.849305555556,12,5900.25,"4"
14946,0,1,100.9,"2"
14947,58.2618055555556,2,290.82,"2"
14948,196.1,6,1101.97,"4"
14950,0,1,371.2,"2"
14951,0,1,311.69,"2"
14952,304.90625,11,8099.49,"4"
14953,0,1,285.67,"2"
14954,0,1,294.85,"2"
14957,0,1,58.49,"2"
14958,98.1194444444444,3,483.73,"2"
14959,232.224305555556,4,695.42,"4"
14960,162.969444444444,2,221.27,"4"
14961,349.919444444444,9,7044.68,"4"
14962,0,1,126.7,"2"
14963,173.990277777778,5,1472.34,"4"
14964,0,1,206.21,"2"
14965,0.00347222222222222,2,596.09,"2"
14966,0,1,183.02,"2"
14967,0,1,463.8,"2"
14968,0,1,147.59,"2"
14970,248.05625,4,1592.06,"4"
14971,8.14861111111111,3,1097.98,"2"
14972,0,1,114.77,"2"
14973,118.145138888889,3,1314.45,"2"
14974,0,1,89.94,"2"
14975,0,1,279.94,"2"
14976,269.227777777778,7,790.86,"4"
14978,258.044444444444,5,1921.37,"4"
14981,0,1,102.12,"2"
14984,161.141666666667,2,202.37,"4"
14985,159.776388888889,2,292.01,"4"
14987,349.906944444444,2,326.4,"4"
14988,0,1,334.54,"2"
14995,241.934027777778,2,231.98,"4"
14997,131.858333333333,3,546.2,"2"
14998,71.0430555555556,2,414.87,"2"
15000,0,1,490.52,"2"
15002,251.894444444444,4,1641.76,"4"
15004,0,1,1220.77,"2"
15005,350.909027777778,28,6295.37,"1"
15006,0,1,480.38,"2"
15007,0,1,156.91,"2"
15009,12.8298611111111,3,1259.43,"2"
15010,0,1,308.94,"2"
15012,319.98125,2,405.04,"4"
15014,133.01875,2,257.67,"2"
15016,0,1,170.04,"2"
15017,0,1,125.58,"2"
15018,329.083333333333,3,496.21,"4"
15019,0,1,252.81,"2"
15021,357.983333333333,9,1871.77,"4"
15022,35.8666666666667,4,852.39,"2"
15023,366.148611111111,11,6720.41,"4"
15024,357.948611111111,10,1636.43,"4"
15025,0,1,361.96,"2"
15026,197.004861111111,3,469,"4"
15027,207.834722222222,4,1066.15,"4"
15028,360.054861111111,4,627.13,"4"
15030,196.802777777778,2,518.28,"4"
15031,277.98125,4,653.19,"4"
15032,110.0875,3,4959.1,"2"
15033,324.966666666667,10,2557.18,"4"
15034,338.1,8,4274.16,"4"
15035,0,1,252.73,"2"
15036,107.140972222222,3,429.56,"2"
15038,311.027083333333,6,685.74,"4"
15039,359.003472222222,47,19766.59,"1"
15041,0,1,179.93,"2"
15042,0,1,135.93,"2"
15043,0,1,537,"2"
15044,342.953472222222,17,7634.73,"1"
15045,105.992361111111,2,735.66,"2"
15046,329.013888888889,15,5090.42,"4"
15047,0,1,343.62,"2"
15048,303.111111111111,4,381,"4"
15049,0,1,121.17,"2"
15050,46.1215277777778,3,1737.69,"2"
15051,127.00625,3,1383.36,"2"
15052,0,1,207.73,"2"
15053,277.001388888889,3,693.95,"4"
15054,28.0201388888889,2,302.1,"2"
15057,40.2555555555556,2,1489.5,"2"
15058,286.973611111111,11,2102.54,"4"
15059,293.986805555556,9,1337.72,"4"
15060,0.988888888888889,4,294.25,"2"
15061,368.865972222222,48,54534.14,"1"
15062,288.051388888889,4,987.86,"4"
15063,0,1,370.8,"2"
15065,253.86875,4,3158.13,"4"
15066,0,1,893.59,"2"
15067,204.048611111111,3,1744.76,"4"
15068,210.013888888889,2,553.36,"4"
15069,0,1,1109.53,"2"
15070,0,1,106.2,"2"
15071,182.058333333333,2,982.07,"4"
15073,177.03125,3,1043.41,"4"
15074,0,1,735.67,"2"
15075,0,1,773.03,"2"
15076,0,1,880.85,"2"
15078,361.127083333333,32,9743.11,"1"
15079,153.138888888889,4,895.61,"4"
15081,345.033333333333,5,504.8,"4"
15083,0,1,88.2,"2"
15087,0,1,306.94,"2"
15088,45.9645833333333,2,1160.07,"2"
15089,118.095138888889,6,2420.84,"2"
15090,0,1,381.32,"2"
15091,0,1,480.71,"2"
15092,68.0736111111111,2,457.81,"2"
15093,353.780555555556,6,4597.02,"4"
15095,99.8986111111111,4,1370.6,"2"
15096,0,1,219.39,"2"
15097,0,1,248.08,"2"
15098,0.00763888888888889,3,39916.5,"2"
15099,0,1,410.48,"2"
15100,40.0597222222222,3,876,"2"
15101,350.891666666667,2,317.53,"4"
15103,55.0409722222222,2,703.36,"2"
15104,85.9256944444444,2,993.54,"2"
15105,116.28125,7,2298.93,"2"
15106,251.85,5,1422.52,"4"
15107,61.0423611111111,6,319.5,"2"
15108,85.9791666666667,4,1300.25,"2"
15109,0,1,484.95,"2"
15110,294.982638888889,4,996.1,"4"
15111,343.217361111111,3,1567.48,"4"
15113,44.7055555555556,3,3509.43,"2"
15114,271.263888888889,10,2760.56,"4"
15115,0,1,340.11,"2"
15116,187.149305555556,4,1352.75,"4"
15117,200.815277777778,5,1551.78,"4"
15118,0,1,244.8,"2"
15119,0,1,266.4,"2"
15120,0,1,358.82,"2"
15121,238.090277777778,2,457.72,"4"
15122,183.284027777778,3,1633.78,"4"
15123,198.927083333333,2,2199.31,"4"
15124,169.04375,2,184.19,"4"
15125,245.165277777778,15,11528.48,"1"
15127,0,1,406.53,"2"
15128,159.056944444444,4,1471,"4"
15129,241.229861111111,11,3447.4,"4"
15130,0,1,330.11,"2"
15132,244.213888888889,5,977.93,"4"
15133,174.004166666667,3,982.42,"4"
15134,225.909722222222,8,1387.99,"4"
15135,0,1,139.05,"2"
15136,93.8479166666667,4,1286.7,"2"
15139,96.9548611111111,2,178.96,"2"
15140,211.979166666667,7,2354.25,"4"
15142,0,1,498.74,"2"
15143,0,1,259.45,"2"
15144,304.079861111111,17,6580.44,"1"
15145,244.084027777778,4,1194.73,"4"
15146,126.959722222222,2,1327.16,"2"
15147,0,1,623.5,"2"
15148,0,1,301.29,"2"
15149,0,1,520.8,"2"
15150,251.938194444444,10,5291.33,"4"
15152,177.872222222222,13,4745.69,"4"
15153,0,1,329.25,"2"
15154,0,1,254.28,"2"
15156,32.2368055555556,3,961.49,"2"
15157,354.905555555556,3,1936.07,"4"
15158,0,1,401.4,"2"
15159,359.847916666667,30,18641.01,"1"
15160,0,1,158.16,"2"
15163,173.908333333333,2,304.47,"4"
15164,270.905555555556,3,824.58,"4"
15165,0,1,487.75,"2"
15167,0,1,158.8,"2"
15168,0,1,106.56,"2"
15171,0,1,1289.5,"2"
15172,227.996527777778,5,1624.05,"4"
15174,0,1,135.75,"2"
15175,0,1,224.14,"2"
15178,0,1,40.5,"2"
15179,300.961805555556,5,2206.95,"4"
15180,0,1,87.5,"2"
15181,203.079861111111,3,689.48,"4"
15182,114.038194444444,2,622.85,"2"
15184,161.065972222222,2,402.2,"4"
15185,0,1,310.62,"2"
15186,154.002777777778,2,411.41,"4"
15187,210.921527777778,16,4777.18,"4"
15189,331.036805555556,41,16225.39,"1"
15192,245.864583333333,3,1044.32,"4"
15193,0,1,499.32,"2"
15194,365.006944444444,15,7616.53,"1"
15195,0,1,3861,"2"
15197,347.665972222222,3,1079.61,"4"
15198,31.9763888888889,2,193.64,"2"
15199,249.047222222222,4,1268.7,"4"
15201,160.035416666667,5,1236.54,"4"
15203,285.824305555556,6,1827.8,"4"
15204,0,1,316.58,"2"
15205,42.1451388888889,2,653.24,"2"
15206,265.195833333333,4,420.3,"4"
15208,352.18125,5,870.12,"4"
15210,0,1,331.18,"2"
15211,304.890972222222,2,894.41,"4"
15212,0,1,101.8,"2"
15213,11.0527777777778,2,328.35,"2"
15214,241.097916666667,8,1661.44,"4"
15215,49.9701388888889,3,734.94,"2"
15216,0,1,96.6,"2"
15218,308.019444444444,11,5756.89,"4"
15219,0,1,305.75,"2"
15220,229.09375,6,1778.96,"4"
15221,0,1,403.25,"2"
15222,0,1,585,"2"
15223,23.9680555555556,2,755.75,"2"
15224,4.10277777777778,2,322.08,"2"
15225,0,1,409.4,"2"
15226,0,1,154.41,"2"
15227,280.852777777778,5,1219.4,"4"
15228,228.202777777778,4,3386.71,"4"
15230,1.14930555555556,2,429.6,"2"
15232,27.1708333333333,2,612.06,"2"
15234,0,1,197,"2"
15235,155.681944444444,12,2247.51,"4"
15236,0,1,321.05,"2"
15237,225.779166666667,4,1412.32,"4"
15238,154.936111111111,3,1071.99,"4"
15239,68.18125,2,780.59,"2"
15240,267.060416666667,5,1706.57,"4"
15241,216.91875,8,1756.44,"4"
15243,0,1,316.68,"2"
15244,182.921527777778,2,631.57,"4"
15245,127.218055555556,3,2515.84,"2"
15246,120.207638888889,2,514.15,"2"
15247,0,1,356,"2"
15249,224.955555555556,13,6688.46,"4"
15251,232.183333333333,11,10484.99,"4"
15252,146.96875,2,740.78,"2"
15253,153.16875,5,918.2,"4"
15254,0,1,300.36,"2"
15255,0,1,890.85,"2"
15256,0,1,98.45,"2"
15257,0,1,317.15,"2"
15258,48.9263888888889,2,623.16,"2"
15260,272.073611111111,7,1810.77,"4"
15261,0,1,254.82,"2"
15262,0,1,178.95,"2"
15263,0,1,156.51,"2"
15264,0,1,393.74,"2"
15265,84.1041666666667,2,1506.12,"2"
15266,0,1,119.3,"2"
15267,160.232638888889,5,1717.36,"4"
15269,0,1,408.8,"2"
15270,294.832638888889,7,2379.49,"4"
15271,358.016666666667,15,2493.34,"4"
15272,28.8493055555556,2,721.94,"2"
15274,14.1111111111111,2,716.57,"2"
15275,0,1,615.14,"2"
15276,0,1,128.63,"2"
15277,0,1,255.9,"2"
15279,0,1,290.51,"2"
15280,0,1,113.12,"2"
15281,274.721527777778,9,2332.15,"4"
15286,0,1,240.55,"2"
15287,48.1277777777778,2,486.69,"2"
15288,322.124305555556,5,2306.52,"4"
15289,220.045138888889,3,939.78,"4"
15290,354.816666666667,18,7943.22,"1"
15291,348.0625,15,4668.3,"4"
15292,0,1,178.39,"2"
15296,275.993055555556,6,3672.86,"4"
15297,53.2847222222222,3,641.94,"2"
15298,364.140277777778,12,4799.9,"4"
15299,304.896527777778,7,4507.01,"4"
15300,0,1,496.44,"2"
15301,317.9,12,5049.95,"4"
15303,0,1,574.02,"2"
15304,307.945138888889,8,694.4,"4"
15306,83.8986111111111,3,1174.35,"2"
15307,0,1,205.3,"2"
15308,0,1,310.47,"2"
15311,373.096527777778,91,60632.75,"3"
15312,279.013194444444,4,924.85,"4"
15313,0,1,52,"2"
15314,0,1,327.97,"2"
15315,51.8986111111111,2,570.5,"2"
15316,0,1,165,"2"
15318,0,1,312.62,"2"
15319,0,1,204.5,"2"
15320,0,1,267.13,"2"
15321,220.9375,3,2748.31,"4"
15322,0,1,679.68,"2"
15325,0,1,161.74,"2"
15326,0,1,311.71,"2"
15327,0,1,208.75,"2"
15329,132.207638888889,3,1049.7,"2"
15330,28.2222222222222,2,714.96,"2"
15332,3.11319444444444,4,1661.06,"2"
15333,0,1,1028.56,"2"
15334,16.8965277777778,3,350.82,"2"
15335,0,1,170.22,"2"
15339,251.983333333333,2,574.07,"4"
15341,0,1,2020.52,"2"
15342,0,1,406.09,"2"
15343,0,1,364.5,"2"
15344,73.83125,3,563.94,"2"
15345,0,1,393.54,"2"
15346,0,1,252.42,"2"
15347,0,1,201.6,"2"
15348,0,1,158.04,"2"
15349,29.0138888888889,2,463.91,"2"
15350,0,1,115.65,"2"
15351,357.04375,7,1934.66,"4"
15353,113.018055555556,2,770.12,"2"
15355,23.9319444444444,2,277.05,"2"
15356,336.9625,10,2718.03,"4"
15358,360.958333333333,22,8347.2,"1"
15360,0,1,427.93,"2"
15361,0,1,418.92,"2"
15363,0,1,326,"2"
15364,158.838194444444,2,913.19,"4"
15365,289.80625,7,2314.32,"4"
15366,282.959722222222,2,602.51,"4"
15367,218.013888888889,4,1877.59,"4"
15368,0,1,446.94,"2"
15370,291.976388888889,7,2386.05,"4"
15372,0,1,2007.4,"2"
15373,363.017361111111,12,2415.91,"4"
15374,0,1,168,"2"
15376,182.054861111111,3,1221.56,"4"
15379,189.007638888889,7,3703.29,"4"
15380,356.883333333333,5,1690.26,"4"
15381,54.9243055555556,2,596.85,"2"
15382,280.95625,6,5955.71,"4"
15384,189.974305555556,2,642.41,"4"
15385,0,1,316.88,"2"
15386,0,1,394.14,"2"
15388,0,1,140.54,"2"
15389,0,1,500,"2"
15392,355.799305555556,4,1535.53,"4"
15393,264.993055555556,2,231.86,"4"
15394,348.960416666667,4,2183.54,"4"
15395,0,1,107.45,"2"
15396,0,1,288.18,"2"
15397,0,1,94,"2"
15398,62.0770833333333,2,1345.53,"2"
15399,77.8798611111111,3,815.77,"2"
15400,186.104166666667,5,716.2,"4"
15402,47.9479166666667,2,626.77,"2"
15405,0,1,349.1,"2"
15406,269.877083333333,2,510.71,"4"
15407,271.942361111111,4,1046.74,"4"
15408,0,1,267.18,"2"
15410,177.188888888889,8,3450.84,"4"
